S.no,Name,Adress,Phone,Fax,Email
1677,District Hospital Vatakara,"Kozhikode, Kerala, Vatakara, Kozhikode, Kerala",8848903316 ,-  ,dhbloodbankvtk@gmail.com
1678,District Hospital (RIMS-Teaching Hospital),"Raichur Institute of Teaching Hospital medical Science, Hyderabad road, 2nd Floor, 165, Raichur, Raichur, Karnataka",08532238788 ,-  ,bbrims.raichur@gmail.com
1679,MVR Cancer Centre & Research Institute,"Choolur, Vellasseri PO, Poolacode, Calicut, Kozhikode, Kerala","04952289500, 9946662946 ",-  ,transfusionmedicine@mvrccri.co
1680,"S.D. Hospital, Chandannagar","P.O.-Chandannagar, Chandannagar S.D. Hospital Blood Bank, P.O. - Chandannagar, Dist. - Hooghly, CHANDANNAGAR, Hooghly, West Bengal","9007207343,8348090946 ",-  ,bloodbankchandannagar@yahoo.com
1681,Shubham Hospital Component Blood Center Varanasi ,"S-8/108-F-2,F5A Maqbool Alam Road Khajuri, Varanasi, Varanasi, Uttar Pradesh",9369352137 ,-  ,bloodbank@shubhamhospitals.com
1682,"Ankur Hospital Blood Bank, Chandrapur","Balaji Ward, Chandrapur, Chandrapur, Chandrapur, Maharashtra","9422135495 / 9422176697,07172-251522 ",-  ,ankurhospital@rediffmail.com
1683,Al-Ameen Medical College Hospital Blood Bank,"Athani Road, Bihapurkar, Bijapur, Vijayapura, Karnataka","9036358995,8352270113 ",-  ,patilbsus@yahoo.com
1684,Apollo Hospitals Enterprises Limited,"D.No.3-5-836 to 838, 1st Floor, Hyderguda,, Hyderabad, Hyderabad, Telangana",9963774407 ,-  ,hyderguda_bloodbank@apollohospitals.com
1685,D M Wayanad Institute of Meddical Sciences,"Naseera Nagar, P.O., Dist. Kalpetta, Meppadi, Wayanad, Kerala",04936-287000 ,-  ,-
1686,"Blood Bank, Alchemist Hospital","Sector-21,, Panchkula, Panchkula, Haryana","0172-4500000, 0172-4500066, 9780887019 ",-  ,hospital@alchemisthospitals.com
1687,"Blood Bank, Mata Chanan Devi Hospital","A-2D, Janak Puri New Delhi, New Delhi, West, Delhi",01145582193 ,01122554702  ,info@mcdh.in
1688,"M/s. Shri Hazur Saheb Blood Bank, Components Laboratory & Apheresis Centre","M/s. Shri Hazur Saheb Blood Bank, Components Laboratory & Apheresis Centre, Dr. Hedgewar Marg Railway Station Road, Opp. Parbhani ICU, 1st floor, Viany Agency,, Parbhani, Parbhani, Maharashtra","02452-226666,7776026666 ",-  ,sshivdatt@gmail.com
1689,NMDC Appolo Hospital Blood Bank,"bacheli, dantewada, Dakshin Bastar Dantewada, Chhattisgarh",9425841660 ,-  ,ashish3101rewa@gmail.com
1690,Indian Red Cross Socieity Blood Bank Karimnagar,"D. No. 4-1-22, Opp to Andhra Bank Main Branch, Osmanpura, Karimnagar, Karimnagar, Telangana",9246931749 ,-  ,redcrossknr2007@gmail.com
1691,MediCiti Institute of Medical Sciences Blood Bank,"Hospital Building, ground floor, ghanapur, Medchal Mandal, Rangareddy, Telangana","7331139601,9951949483 ",-  ,jaswanthkumar.papineni@gmail.com
1692,Terna Blood Bank,"Terna Sahyadri Speciality Hospital Research Centre, Plot No 12, Sector -22 Nerul (w) Navi Mumbai,, Thane, Thane, Maharashtra","022 - 61578390,022 - 61578390 ",-  ,ternabloodbank@gmail.com
1693,MANGALA AUTHENTIC CHARITABLE BLOOD BANK,"147-A SAFIPUR-II RAMADEVI KANPUR NAGAR,U.P., Kanpur Nagar, Kanpur Nagar, Uttar Pradesh","9785822279,9829604601 ",-  ,mangalabbkanpur@gmail.com
1694,"Government Maternity Hospital Blood Bank, Sultan Bazar","Government Maternity Hospital Blood Bank, Sultan Bazar, First Floor O.T. Block, Hyderabad, Hyderabad, Telangana",9440488234 ,-  ,gmhsultanbazaar@gmail.com
1695, Government Taluk Hospital  Blood storage centre Shahapur(BSU),"Blood storage centre Govt Taluk Hospital Shahapur , Yadgir, Karnataka",9743121905 ,-  ,gghshahapur@gmail.com
1696,"Blood Bank, National Heart Institute","49, Community Center, East of Kailash, New Delhi, South, Delhi","26414156, 26414157 ",-  ,contact@nhi.in
1697,Noida Charitable Blood Bank," 2nd Floor, Khasra No. 587, I block Near Shiv Mandir, Sector 22, Noida, Gautam Buddha Nagar, Uttar Pradesh",9811442680 ,-  ,noidabloodbank@gmail.com
1698,"Nova Hospital, Ltd. (Blood Bank) ","Nova Hospital, Ltd. (Blood Bank) Patrkarpuram Crossing, Vikas Khand-1, Gomti Nagar,, Lucknow, Lucknow, Uttar Pradesh","7275222202,0522-2300024-25,28, 3091405 ",-  ,novahospitalltd@gmail.com
1699,Jeevan Jyoti Blood Bank,"Jeevan Jyoti Blood Bank (A Unit of Jeevan Jyoti Hospital) Sut Mill Crossing, G.T. Road,, Aligarh, Aligarh, Uttar Pradesh","9837086858,9927206617 ",-  ,hospitaljeevanjyote@gmail.com
1700,Max Super Speciality Hospital Blood Bank,"W-3, Sector-I, Vaishali, Ghaziabad, Ghaziabad, Uttar Pradesh","9650255177, 9891864672, 9650764864 ",-  ,abhinav.verma@maxhealthcare.com
1701,Balaji Blood Bank,"M/s Balaji Hospital, Dubey colony, Mowa, Raipur, Raipur, Raipur, Chhattisgarh","9770071835, 07714241047 ",0771- 4241099  ,choubeybrajesh20@gmail.com
1702,Health City Guwahati Blood Bank,"Health City Hospital,N.H.37,Koinadhara,Khanapara, Guwahati, Kamrup, Assam",+91 361 7105000 ,-  ,healthcitybb18@gmail.com
1703,"M.M.Patel Public Charitable Trust,  Ashwini Rural Medical College & Hospital Blood Bank","M.M.Patel Public Charitable Trust’s  Ashwini Rural Medical College, Hospital & Research Centre Blood Bank. Gat No. 261,262 At post –Kumbhari, Akkalkot Road, , South Solapur, Solapur, Maharashtra","9665851199(Karche), 9765190239(Mhetre) ",(0217) 2280791  ,sagarmhetre@rediffmail.com
1704,"Government Head Quarters Hospital, Tiruvannamalai","Government Head Quarters Hospital, Tiruvannamalai, Tiruvannamalai, Tiruvannamalai, Tamil Nadu",9965576295 ,-  ,bloodbank90@gmail.com
1705,"Blood Bank, Jetpur Medical Foundation Trust, Jetpur","Blood Bank, Jetpur Medical Foundation Trust,  2nd Floor, opp. Union Bank of India, Kanakiya Plot,  Jetpur,, Jetpur, Rajkot, Gujarat","9426480401, 02823-226666 ",-  ,pareshravrani@yahoo.com
1706,Gleneagles Global Health City Blood Bank,"No. 439, Cheran Nagar, Perumbakkam, Chennai, Chennai, Tamil Nadu",9171008986 ,-  ,gvinothg4@gmail.com
1707,Shrishti Blood Bank,"Dhillan Complex, Jawahar Nagar, 2nd Floor, Raipur C.G, Raipur, Raipur, Chhattisgarh",9039055548 ,-  ,srishtibloodbank@gmail.com
1708,Saadat Hospital Tonk,"Bahir Colony, Tonk, Tonk, Tonk, Rajasthan",NA ,-  ,-
1709,"Government Hospital, Coonoor","Government Hospital, Coonoor, Address: NH 67, Vannarpet, Coonoor, Tamil Nadu 643101, Coonoor, The Nilgiris, Tamil Nadu",7010467146 ,-  ,-
1710,"Blood Bank, District Hospital, Mamit","District Hospital, Mamit, MAMIT, Mamit, Mizoram",9862358699 ,-  ,bloodbankmamit@gmail.com
1711,Shri swami samarth blood bank ,"1st floor,  kshirsagar complex, mutha building, Nr, Rantdeep cinema, bustand road, jalna (Maharashtra), Jalna, Jalna, Maharashtra",9822758441/ 9850314561 ,-  ,prakasksssbb@gmail.com 
1712,"Blood Bank, Jaipur Golden Hospital","2, Institutional Area, Rohini Sector-III, New Delhi, West, Delhi","27907248, 27907000,9968340243 ",-  ,bloodbank@jghdelhi.net
1713,"Government Head Quarters Hospital, Wallajah","Government Head Quarters Hospital, Wallajah, SH 61, Walajapet, Tamil Nadu 632513, Wallaja, Vellore, Tamil Nadu",8939339732 ,-  ,-
1714,ESI Hospital Coimbatore,"ESI Hospital Coimbatore, Coimbatore, Coimbatore, Tamil Nadu", 9788172927 ,-  ,-
1715,"State of Art Model Blood Bank, RIMS Bariatu, Ranchi","Quarter No-104, Ranchi, Ranchi, Jharkhand",9431363150 ,-  ,bldbnkrims@gmail.com
1716,"Blood Bank Sadar Hospital, Madhubani","Blood Bank Sadar Hospital Madhubani, Madhubani, Madhubani, Bihar","9431451650, 9470003434 ",-  ,BBSHMBI@gmail.com
1717,Blood Donor Association,"No. 17A, Hospital Road, Cuddalore, Cuddalore, Tamil Nadu",9750714864 ,-  ,khrfcud@yahoo.co.in
1718,"IRCS Blood Bank, Patna","Indian Red Cross Society,Indian Red Cross Bhawan, North Gandhi Maidan,, Patna, Patna, Bihar",9431089524 ,-  ,drbinay21@gmail.com
1719,"Zonal Hospital, Dharamshala","Dharamsala, Kangra, Himachal Pradesh, Dharamshala, Kangra, Himachal Pradesh","01892-227595, 224874 ",01892-224812  ,zhdharamshala@gmail.com
1720,Thawait Blood Bank,"Rajiv Gandhi Compex, Kuchery Chowk, Raipur, Raipur, Chhattisgarh",9300955368 ,-  ,ravi_7166@yahoo.co.in
1721,Smt. Chigurupati Manjuvani Varaprasad Lions District  Blood Bank,"D.No. 29-4-54 K, Canon Dhanvada Anantham Complex, Prakasam Road, Vijayawada, Krishna, Andhra Pradesh",9849118077 ,-  ,lionsbloodbank@yahoo.com
1722,M/s.Century Hospitals Blood Bank,"8-2-703, 2nd floor, A.G. Heights, Road No.12, Banjara Hills, Hyderabad, Hyderabad, Telangana",7660014137 ,-  ,-
1723,Co-operative Blood Bank  ,"3. AddresThe Palakkad District Co-Operative Hospital & Research centre ,Ltd No P.878,Rajiv gandhi Hospital Complex , Kallekkad, Kodunthirapully PO,Palakkad District , Kera, Palakkad, Palakkad, Kerala",9656102814 ,-  ,rgchbloodbank@gmail.com
1724,Blood Bank District Hospital Champhai,"District Hospital Champhai Hospital Veng, Champhai, Champhai, Mizoram",9774470143/9862596911 ,-  ,lalrinnghetatlau0824@gmail.com
1725,Allahabad Medical Association Blood Bank," 29-Stanally Road, Allahabad, Prayagraj, Uttar Pradesh","9415350815,0532-2266909,9935040082 ",-  ,imaallahabad@gmail.com
1726,"Bhansali Trust Raktdan Kendra, Radhanpur ","Bhansali Trust Raktdan Kendra,  Bhansali Trust Hospital,  Highway, Radhanpur,, Patan, Patan, Gujarat","9723998381, 02746-277343/277249 ",-  ,btrust@rediffmail.com
1727,Ashirwad Blood Bank,"At H. No.S-5, Rajiv Nagar, Shankar Nagar, Raipur, Raipur, Chhattisgarh",9993096768 ,-  ,aashirwadblood@gmail.com
1728,Shri Jagdamba Charitable Blood Bank,"Shri Jagdamba Charitable Blood Bank and Component, D-101, Phase- II, Trans Yamuna Colony,, D-101, Phase II,  Trans Yamuna Colony, Rambagh,  Agra, Agra, Agra, Uttar Pradesh",9897652641 ,-  ,shrijagdambasikshasamiti@gmail.com
1729,Malda District Hospital,"Malda District Hospital, P.O.- Malda, Malda Medical College & Hospital, P.O. & Dist - Malda, Malda, Maldah, West Bengal","9434016599,09434191441, 09474519458 ",-  ,artcentre.malda@gmail.com
1730,Owasi Hospital and Research Centre Blood Bank,"Nawab Luffud Dowli Palace, Near DXRL X Road, Kanchanbagh, Hyderabad, Hyderabad, Telangana",6301647271 ,-  ,owaisibloodbank@gmail.com
1731,Noble Blood Bank & Component Centre,"Plot No. 269/1, Opp. Misrod Police Station Misrod, Bhopal, Bhopal, Madhya Pradesh"," 0755-2985786, 0755-7110711 , 9098185214 ",-  ,bloodbank@noblebhopal.com
1732,Sainik Aspatal Military Hospital Blood Bank,"Sainik Aspatal, Military Hospital,, Deolali, Nashik, Maharashtra","9545355252,9404608661 ",0253-2496508  ,-
1733,"S.D. Hospital, Jangipur","P.O. Jangipur, Jangipur S.D. Hospital, P.O. : Jangipur, Dist - Murshidabad, Raghunathgunj , Murshidabad , West Bengal","937316022,9800244688 ",03483 267330  ,supdt_janipr@wbhealth.gov.in
1734,"Indian Red Cross Society, Himmatnagar","Red Cross Bhavan,  Nr. G.P.O. ,State Highway,, Himmatnagar, Sabar Kantha, Gujarat","9427691082, 02772-240789, 249480/245110 ",-  ,dr_hssoni@yahoo.com
1735,District Hospital Sultanpur,"BLOOD BANK SULTANPUR, Sultanpur, Sultanpur, Uttar Pradesh",9450030003 ,05362240241  ,bloodbanksln@gmail.com
1736,Sant Blood Bank,"Sant Blood Bank, Opposite Medical College, Gate No.1, Kanpur Road,, Jhansi, Jhansi, Uttar Pradesh","0510-2320831,9695290268 ",-  ,santbloodbankjhansi@gmail.com
1737,Suguna Laboratory Blood Storage Unit,"Dr Rajkumar Road, 4th N Block, RjajiNagar, Bengalore, Bengalore Urban, Karnataka",9731651007 ,-  ,laboratory@sugunahospital.com
1738,RIVER BLOOD CENTRE,"D.NO.8-2-47/1,3RD FLOOR, OPPOSITE GOVERNMENT HOSPITAL, MAIN ROAD, Nalgonda, Nalgonda, Telangana",9063403050 ,-  ,riverbloodbank@gmail.com
1739,Blood Bank Ramkrishna Mission Seva Ashram ,"Ramkrishna Mission Seva Asharam, Vrindavan,, Mathura, Mathura, Uttar Pradesh","9412226311,9835837650,8979044024 ",-  , rkmvplko@gmail.com
1740,Blood Bank IGIMS Patna,"Blood Bank IGIMS Sheikhpura, Patna, Patna, Bihar","8544413216, 0612-2297631, 0612-2297215 ",-  ,director@gmail.com
1741,"IRCS Blood Bank, Ara","Red Cross Society, South Ramana Road, Ara, Bhojpur, Bihar","9334466166, 9386399967 ",-  ,ircsbhojpur14@rediffmail.com
1742,St. Ann's Hospital Blood Bank," Indira Towers, American Hospital Rd, Punammathota, Labbipet,, Vijayawada, Krishna, Andhra Pradesh","0866 2575333, 0866 2573675 ",-  ,-
1743,"Shree Sai Medical Trust's,  Shree Sai Blood Bank, old Panvel","103,104,105,1st Floor Tirthraj Bldg.Old Thana Naka Road, Near Police Station,  Old Panvel,, Panvel, Raigarh, Maharashtra","8286957299,9168014454,02227467856 ",022 – 27463796  ,ssbbpanvel@gmail.com
1744, Kidney Hospital Blood Bank Jalandhar,"63 & 64 Waryam Nagar, Cool Road,, Jalandhar, Jalandhar, Punjab","9814007570, 0181-4681100, 4681223 ",-  ,kidneyhospital@yahoo.com
1745,HKES Blood Bank Organisation,"No.7-52 Sadam Road, Gulbarga, Kalaburagi, Karnataka",9844185000 ,-  ,drssdevaramani@gmail.com
1746,Bihar Charitable Blood Bank Motihari E. Champaran,"(Unit of Atut Welfare Foundation), Rahmania Medical Centre, NH 28A, Bariyarpur, Motihari , Motihari, Purba Champaran, Bihar",- ,-  ,-
1747,Bhoruka Research Centre for Haematology and Blood Transfusion,"63 Rafi Ahmed Kidwai Road, Kolkata, Kolkata, Kolkata, West Bengal",033-22658092/9830314228 ,-  ,bloodbank@bhoruka.org
1748,"Indian Red Cross Society, Blood Bank Mangalore","Government  Lady Goschen Hospital primeses,opp Town Hall Mangalore, Mangalore, Dakshina Kannada, Karnataka","934335636,8242423755, 9481970487 ",-  ,bbircsdkd@gmail.com
1749,Blood Bank Guru Sri Gorakhnath,"Guru Shri Gorakhnath Chikitsalay Gorakhnath Mandir Parisar,, Gorakhpur, Gorakhpur, Uttar Pradesh","0551-2257138,9415283373 ",-  ,gorakhnathbloodbank@rediffmail.com
1750,"Greater Kailash Hospitals Pvt Ltd., Indore","11/A, Old Palasia, , Indore, Indore, Madhya Pradesh","0731 6633333,  0731 4051160, 0731 249116 ",-  ,-
1751,RKMH,"Cona, Itanagar, , Itanagar, Papum Pare, Arunachal Pradesh",6009835403 ,-  ,rkmitanagar@gmail.com
1752,M/s. Shri Hazur Saheb Blood Bank,"M/s. Shri Hazur Saheb Blood Bank,  2nd Floor, Opp. Bank of India, Sant Kripa Market, G.G. Road,, SANTKRIPA MARKET G G ROAD NEAR GURUDWARA, NANDED, Nanded, Maharashtra","9423432225,02462-248888, 239999 ",-  ,shs.bloodbanknanded@gmail.com
1753,Doaba Hospital Blood Bank,"320, Lajpat Nagar,main road, Jalandhar, Jalandhar, Punjab","9877577763, 6284836643 ",-  ,doababloodbank@gmail.com
1754,Christian Hospital Serkawn,"Serkawn, lunglei, Lunglei, Mizoram",8414026547 ,-  ,chs_serkawn@yahoo.co.in
1755,District Hospital Asifabad Blood Bank,"first floor, district Hospital, Asifabad, Kumaram Bheem Asifabad, Telangana",8919118206 ,-  ,bloodbank.asifabad@gmail.com
1756,GENERAL HOSPITAL (ESIC) AHMEDABAD ,"Model Hospital Blood Bank,(ESIS),  Blood Bank, Bapunagar,, Ahmedabad, Ahmedabad, Gujarat","7567091673, 079-22745770/ 22743935 ",-  ,ms-bapunagar.gj@esic.in
1757,Sai Hospital Blood Center,"Pipri Road Robertsganj , Sonbhadra, Sonbhadra, Uttar Pradesh",8400220109 ,-  ,rj5300315@gmail.com
1758,Dr. Sachin Saxena Charitable Blood Bank,"Shahzadi Sarai, Moradabad Road, Sambhal, , Uttar Pradesh",9837089591 ,-  ,drritusaxena89@yahoo.com
1759,Peoples Education Society Institute of Medical Sciences and Research Blood Bank,"National Highway 219, Kuppam, , Chittor, Chittoor, Andhra Pradesh",9391833741 ,-  ,pathpesimsr@gmail.com
1760,M/S Aware Global Hospital Blood Bank ,"M/S Aware Global Hospital Blood Bank , Rangareddy, Rangareddy, Telangana",8074094225 ,-  ,dr.sukesh2012@gmail.com
1761,Indian Medical Association Blood Bank,"IMA, 3.9.58, Old Govt. Hospital Compound, Beron Quilla, Raichur, Raichur, Karnataka","9964398862, 9342710617 ",-  ,imabloodbankraichur@gmail.com
1762,Vinayaka Missions Medical College & Hospital,"Keezhakasakudimedu, Karaikal, Puducherry, Karaikal, Puducherry",04368 263340 ,-  ,dean@vmmckkl.edu.in
1763,Sri Kaalli Blood Bank,"No. 165A Gandhi Adigal Salai, kumbakonam, kumbakonam, Thanjavur, Tamil Nadu",9489425000 ,-  ,kalibloodbankkumbakonam@gmail.com
1764,Lucknow Nursing Home Association Blood Bank,"Lucknow Nursing Home Association Blood Bank, B-72A, Nirala Nagar,, Lucknow, Lucknow, Uttar Pradesh","0522-4070185,7309036038,9305472266 ",-  ,lnhabloodbank@yahoo.com
1765,Sunrise Institute of Medical Sciences( P) Ltd.,"Sea Port Air Port Road, Kakkanad, Kochi, Ernakulam, Kerala","0484-2660000, 9946001005 ",-  ,enquiry@sunrisehospital.in
1766,Blood Bank Rockland Hospital,"Plot No. P-2, Sec-5, IMT Manesar,, Gurgaon, Gurgaon, Haryana","0124-41222222, 47667100, 47667499 ",-  ,info@vpsrocklandhospitals.com
1767,Malabar Institute of Medical Sciences Blood Bank,"Malabar Institute of Medical Sciences, Kottakkal, Kottakkal, Malappuram, Kerala",0483-2807000 ,0483-2807888  ,mimskottakkal@asterhospital.com
1768,Malabar Cancer Centre Society,"Kodiyeri,Thalassery, Muzhikkara - MCC Rd, Illathaazha,, Moozhikkara, Kannur, Kerala",04902399227 ,-  ,mccbloodbank@gmail.com
1769,Blood Storage Centre Community Health Center BSU,"BLOOD STORAGE CENTRE, COMMUNITY HEALTH CENTRE Shastri nagar, Armoor District:NIZAMABAD, TELANGANA , ARMOOR, Nizamabad, Telangana",9010138282 ,-  ,armoorbsc@gmail.com
1770,Krishna Super Speciality Hospital Blood Bank,"363, Harishganj,, Kanpur, Kanpur Nagar, Uttar Pradesh",000 ,-  ,agarwalsandeep2011@gmail.com
1771,"Indian Red Cross Society Blood Bank, Kampoo,","Near Kaul nursing home Kampoo, , Gwalior, Gwalior, Madhya Pradesh","7898544788,9329767276, 0751–4074294 ",-  ,indianredcross.4@gmail.com
1772,New Life Society Blood Bank,"22-1-1038,1st floor,Abid Ali Khan Eye Hospital,Darulshif,Hyderabad, Hyderabad, Hyderabad, Telangana",04024575757 ,-  ,newlifeeducationalsocietybb@gmail.com
1773,"Sir Padampat Mother & Child Health Institute,J.K. Loan Hospital"," JLN Marg, Jaipur, Jaipur, Rajasthan",01412619827 ,-  ,bloodbankjklone@gmail
1774,"Lions Club of Hyderabad (East), Bhanji Kheraj Blood Bank","Feroz Gandhi Park, Bank Street, Koti, Hyderabad, Hyderabad, Telangana",9490933100 ,-  ,lionsbhanjikherajbloodbank@gmail.com
1775,"Sardar Patel voulantary Blood Bank, Keshod","Sardar patel voulantary Blood Bank, 1st Floor Sheetal Building, Ramnagar station road,, station road, keshod., Keshod, Junagadh, Gujarat","9827577177, 9327477177, 02871-233353 ",-  ,nitinjoshi673@gmail.com
1776,DR. MOHANBHAI S PATEL BLOOD CENTER INDIAN RED CROSS Patan,"CHANASMA HIGHWAY, NEAR PADMANATH CROSS ROAD, Sanchali, Patan, Patan, Gujarat",8128321891 ,-  ,MSPATELBB@GMAIL.COM
1777,Dr.Shankarrao Chavan government medical college and hospital Blood Bank Nanded,"Dr.Shankarrao Chavan government medical college and hospital, vishnupuri, Nanded (Blood Bank), , Nanded, Nanded, Maharashtra","9970054434, 9503007847, 9860127959 ",02462-23702/235712  ,gmcbbnanded@gmail.com
1778,"Bhagyoday Tirth Hospital Blood Bank, Sagar","Khurai Rd,, Sagar, Sagar, Madhya Pradesh",0758 2266671 ,-  ,cop.btct@gmail.com
1779,Smt. Vasantidevi Baldota Blood Bank,"Baldota Colony, Dam Road, Hospet, Bellary, Ballari, Karnataka","9972064575,9611662726 ",-  ,bloodbank@mspllimited.com
1780,Amandeep Hospital Blood Bank Pathankot ,"mamoon,  Pathankot , Pathankot, Punjab",9780709166 ,-  ,ahptk.bloodbank@gmail.com
1781,Malathi Manipal Hospital Blood Storage Unit,"9th Block Jayanagar, Bengalore, Bengalore Urban, Karnataka","9731544331, 9902698972 ",-  ,mmh.labmedicine @manipalhospitals.com
1782,Sub Divisional Hospital Blood Storage Centre Doddaballapur (BSU),"Sub Divisional Hospital Blood Storage Centre Doddaballapur  , Bengalore Rural, Karnataka",9449817537 ,-  ,bsudbpura@gmail.com
1783,"ILS Hospitals, Agartala (Non- Govt.)","ILS Hospital, Prop. GPT Healthcare Pvt. Ltd, Capital Complex, Kunjaban, Agartala, West Tripura, Tripura",8974050411 ,-  ,bloodbank.ils.agartala@gptgroup.co.in
1784,"Government Hospital, Pollachi","Government Hospital, Pollachi, NH 209, Palaghat Rd, Palaghat, Pollachi, Tamil Nadu 642001, pollachi, Coimbatore, Tamil Nadu",9843706590 ,-  ,aaranaki84@gmail.com
1785,"Blood Bank, Bhai Ghanayiaji Charitable Society","Blood Bank, Dera Hari Bhagat Pura Gurudwara, Mitha Tiwana, Hoshiarpur, Hoshiarpur, Punjab","01882229547,9417230369,9915460220 ",-  ,dilbagsingh.1971@yahoo.in
1786,Government Kilpauk Medical College Hospital,"822, Poonamallee High Rd, Near Ega Theatre, Kilpauk,, Chennai, Chennai, Tamil Nadu","9840313152, 81448997740 ",-  ,kmchbloodbank@gmail.com
1787,City Loins Blood Bank," Manjulkey Garden, Bazuriya Road,, Saharanpur, Saharanpur, Uttar Pradesh","9639255365, 8168323726 ",-  ,citylionsbb@gmail.com
1788,"GTGH, BC"," Gyati Takka General Hospital Ziro, Ziro, Lower Subansiri, Arunachal Pradesh",8794332598 ,-  ,bloodbankziro@gmail.com
1789,"Tata Tea Limited, General Hospital","General Hospital Rd, Nullatanni, Munnar, Idukki, Kerala","04868-255888, 04868-255666, 9495970465 ",-  ,hrhmunnar.bloodBank@tgbl.com
1790,"BB, GH-Tezu","Blood Bank zonal general Hospital, Tezu, Tezu, Lohit, Arunachal Pradesh",8729949947 ,-  ,bloodbanktezu@gmail.com
1791,"Chartiable BB, Nirmal","First Floor, Area Hospital, Nirmal, Adilabad, Adilabad, Telangana",NA ,-  ,-
